109661,33326,4.5
109662,34984,3
109663,33166,3.5
109664,32514,3.5
109665,32256,3
109666,33319,0
109668,33433,0
109669,34476,4
109670,32301,2.5
109672,33014,3.5
109673,34429,3.5
109674,33437,3.5
109675,33009,3
109677,32726,3.5
109679,33430,5
109681,33144,4
109682,34741,4.5
109683,33619,2.5
109684,33351,3
109687,33762,4.5
109689,33618,5
109690,33026,4
109691,33186,4.5
109692,32817,3
109694,33176,4
109696,33614,0
109697,33432,3.5
109698,34744,2
109699,33176,4.5
109701,33432,2
109702,34731,4.5
109703,33186,3
109705,32174,4.5
109707,33907,2.5
109708,33319,3
109709,32250,5
109710,33432,0
109712,33467,3
109713,33805,4.5
109714,33172,4.5
109715,33166,3.5
109716,33180,3
109719,33904,3.5
109720,33144,4
109721,34695,3.5
109722,33436,3.5
109723,33432,3
109724,33016,5
109725,33186,3.5
109726,33012,2.5
109727,33566,2.5
109728,34655,4
109729,33634,4.5
109731,33432,0
109732,33603,4.5
109733,32701,2.5
109734,32955,3
109735,32714,0
109736,33166,4
109739,32256,4.5
109740,33614,4.5
109741,32207,4
109742,32217,2.5
109744,33172,4
109745,33180,0
109746,34677,2
109748,33803,4
109749,33414,4
109753,32819,3.5
109754,32177,4
109755,33024,4
109756,32803,3
109757,33426,3.5
109758,33612,3.5
109759,33186,0
109761,33837,3.5
109762,33012,4.5
109763,33162,0
109764,32812,2
109766,33486,2
109768,33064,3
109770,33155,3
109771,32216,0
109772,33040,2.5
109773,33486,3
109775,34711,4.5
109776,32796,4
109777,33801,0
109778,33186,3.5
109779,32407,0
109780,33312,3
109781,33162,4
109782,33426,4
109783,34134,5
109784,32803,0
109785,33617,0
109786,33912,4.5
109787,34601,4.5
109788,33472,3.5
109789,32955,3
109790,32601,3.5
109792,33166,3
109793,34243,4
109794,33024,0
109795,33602,2.5
109796,33432,0
109797,33483,3.5
109798,33409,3.5
109799,34952,2.5
117000,30328,2.5
117002,31322,3.5
117009,31602,2.5
117010,30161,3
117012,31545,3.5
117019,30677,3.5
117021,30501,3.5
117022,30350,4
117023,31206,3.5
117024,31792,3
117025,30904,3.5
117026,30084,3.5
117027,30067,3
117028,30736,3.5
117031,30907,2
117032,30240,2.5
117033,30458,2.5
117036,30553,3.5
117039,30328,3
117040,39817,4
117041,30161,3.5
117044,31768,4
117045,30224,3.5
117046,31794,3
117050,30135,3.5
117053,31023,3.5
117054,30474,2
117056,31904,3.5
117058,31605,3
117059,30673,2
117062,30720,2.5
117064,30143,3.5
117065,30014,3.5
117067,30328,2.5
117068,30830,3.5
117069,30635,3
117071,31015,4
117072,31055,2
117073,31602,2.5
117074,31513,2.5
117075,30474,2.5
117076,31501,3.5
117077,31794,3.5
117078,31405,3
117080,30040,3
117081,30909,2.5
117082,31313,3.5
117083,30096,3.5
117087,31620,3.5
117088,31520,3
117090,31404,3.5
117091,31036,5
117092,30223,2.5
117093,31210,3
117095,30512,3.5
117096,30328,3.5
117097,30677,2.5
117100,31701,3
117101,30535,3.5
117102,30066,3
117105,30274,2.5
117106,30701,5
117108,30824,3
117111,30094,0
117113,30014,3
117114,31602,4
117118,30093,3.5
117121,31904,3.5
117123,30474,3.5
117125,30606,4
117126,30350,2.5
117127,30080,3
117128,30092,0
117129,30501,3
117130,30188,3.5
117131,30076,3
117132,30350,3
117133,30907,0
117135,31210,3
117136,30041,4
117137,30269,3
117138,31204,0
117139,30501,2.5
117140,31909,2.5
117141,31701,2.5
117142,31501,3
117143,31405,3
117144,31520,2.5
117145,30677,4
117147,31701,2.5
117148,30161,3.5
117149,30067,3.5
117150,31322,3.5
117151,39819,3
117152,31210,3.5
117153,30014,4
117155,30097,0
117156,30501,3.5
117157,30083,2.5
117158,31405,0
117305,30501,3
117306,31904,3
117308,30736,3.5
117309,31015,4
117316,31642,2.5
117317,31553,2.5
117318,31901,3
117319,30117,3.5
127000,96817,3.5
127002,96720,3
127003,96793,3.5
127011,96826,3
127013,96817,3.5
127017,96744,4
127019,96743,3
127022,96819,3.5
127023,96793,4.5
127025,96819,3.5
127026,96786,3.5
127027,96704,3
127300,96766,3.5
127308,96741,2.5
127309,96793,3.5
127310,96814,4
137002,83835,3
137006,83709,3.5
137014,83301,3.5
137016,83318,2.5
137019,83814,3
137028,83702,3.5
137032,83864,2.5
137034,83301,3.5
137048,83404,3.5
137049,83705,4.5
137057,83401,3
137058,83263,3.5
137061,83404,3.5
137062,83350,3
137065,83646,3
137068,83619,3.5
137069,83254,2.5
137070,83814,3
137074,83867,2.5
137077,83252,4
137079,83642,2.5
137081,83404,4
137090,83440,0
137091,83642,3.5
137092,83642,4
137093,83642,4
137100,83687,3.5
137102,83201,3.5
137105,83404,3.5
137106,83642,4.5
137107,83301,2.5
137108,83709,3.5
137110,83202,3.5
137111,83406,3
137112,83814,5
137113,83619,3
137114,83646,3
137115,83201,3
137116,83404,4
137117,83202,3.5
137119,83406,2.5
137120,83404,2.5
137121,83616,4
137122,83864,3.5
137123,83642,4
147000,60506,3
147001,60077,3.5
147003,62702,3.5
147006,62439,3
147009,61265,4.5
147018,62226,3.5
147023,62246,3.5
147025,60115,2.5
147027,62959,3
147029,61108,4
147031,62305,4
147034,62946,2
147039,62269,4
147045,60031,4
147047,60188,2.5
147050,60466,2
147052,62047,3
147057,61554,4.5
147063,62052,3.5
147065,62363,2
147075,61443,4
147086,62839,2.5
147088,62864,4.5
147091,62016,2.5
147094,60005,3.5
147105,60914,4.5
147111,61704,3
147112,62959,3.5
147113,62002,2.5
147122,62401,0
147126,60659,3.5
147129,60487,2.5
147131,61021,3
147132,61821,4.5
147142,61520,3.5
147147,62471,3
147150,60515,3.5
147151,61356,3.5
147159,62321,3.5
147161,62274,2.5
147169,60098,2.5
147175,62454,3.5
147178,61437,2
147182,60803,4
147187,62450,3
147194,61036,3
147195,62656,3
147202,62644,3.5
147204,61462,3
147206,62526,3.5
147207,60525,4
147211,60031,4.5
147213,60631,4.5
147214,60077,4
147221,62691,3
147222,62711,3
147224,60435,3
147241,61822,3.5
147243,61615,3
147244,60619,2
147251,62864,4
147255,60160,3
147257,60160,3
147259,61636,2.5
147263,60450,3
147267,60411,3
147271,61108,3.5
147280,60452,3.5
147285,60154,3.5
147289,62208,2.5
147292,60018,3.5
147293,61455,3.5
147296,60026,3
147297,60543,3.5
147299,62557,3
147302,60438,3
147311,62930,3
147315,62207,2.5
147318,62704,2
147400,60468,4
147404,60453,2.5
147405,60406,3.5
147407,60102,2.5
147408,60515,3.5
147411,60659,2.5
147416,60523,3.5
147419,62946,3.5
147420,62062,3
147428,61201,3.5
147430,61401,3.5
147435,60426,3
147443,62223,3
147448,61108,4
147450,61254,3.5
147451,61761,4
147452,60432,3.5
147454,60016,4
147455,60050,3
147459,61362,4
147469,62202,0
147470,60439,3
147473,60191,0
147479,60123,4.5
147481,60435,4
147486,62278,3.5
147490,62701,4
147492,60656,3.5
147498,60643,0
147503,61081,3.5
147504,60523,0
147508,60148,3
147530,61531,4
147535,60712,2.5
147536,60191,3
147538,60173,2
147545,60659,3
147559,60477,3
147561,60148,0
147562,61081,3.5
147567,60525,2.5
147568,60515,4
147569,60606,3
147577,60108,0
147580,62450,3
147583,60103,4
147585,61554,4
147586,60970,3.5
147587,60646,3
147589,60631,2
147591,62321,4
147594,61938,3.5
147597,60656,3.5
147600,60477,0
147601,60068,4.5
147602,60487,2
147606,60652,2
147611,61401,5
147612,62837,3.5
147614,60438,2.5
147615,60465,2
147616,61342,4.5
147618,60174,4
147619,61443,2
147622,62565,3.5
147623,60523,2.5
147624,60646,2.5
147625,60515,3
147626,60628,3.5
147632,60561,3.5
147636,60007,2.5
147640,60422,2.5
147642,60016,5
147643,61265,2
147644,60450,3.5
147651,60622,0
147652,60505,0
147655,60712,3.5
147658,60638,2
147660,60409,2.5
147661,62401,3.5
147664,60563,3
147666,60641,2.5
147669,60630,3.5
147672,60053,0
147674,60101,4.5
147675,60634,3
147680,62025,4
147683,60461,2.5
147684,60076,2.5
147692,60634,3.5
147693,60516,0
147694,62286,4
147697,60062,5
147698,60638,2.5
147699,60634,3.5
147701,60188,3.5
147704,60643,2
147705,60617,3
147706,60077,3.5
147707,60620,2.5
147708,62535,3
147710,60062,3.5
147711,60805,0
147712,60101,3
147713,61104,1.5
147714,60077,4
147715,60642,0
147716,62959,2.5
147717,60617,0
147718,60805,1.5
147719,60091,3
147720,60463,3
147721,60618,3
147723,60077,2.5
147724,60018,2
147725,60007,3.5
147726,60546,3.5
147727,60656,4
147728,60126,4
147729,62040,4
147730,60527,4
147731,60443,3.5
147732,60448,2.5
147733,60645,0
147734,61112,3
147736,60617,0
147737,60477,3
147738,60067,3
147739,60154,3
147740,60521,2.5
147742,60656,4
147744,60649,0
147745,60707,3
147747,60076,4
147749,60712,4
147751,60076,5
147752,60633,3
147756,60062,4.5
147757,60030,4.5
147758,60465,1.5
147760,60077,3
147761,60018,4
147762,60653,3
147763,60465,1.5
147764,60805,2.5
147766,60077,2.5
147767,60712,2.5
147768,60302,3
147769,60646,4.5
147771,60646,3
147772,60561,2.5
147773,60659,2.5
147774,61951,3
147777,60477,2.5
147778,60077,5
147779,60659,4.5
147780,60076,3
147782,60440,2.5
147783,60646,2.5
147784,60525,4.5
147785,60093,4
147786,60025,3
147788,60655,4
147790,60131,3
147791,60638,3.5
147792,60008,5
147793,60153,2.5
147794,60077,4.5
147795,60430,3
147797,60620,0
147798,60659,3
147799,62526,3
147802,60101,2.5
147803,60616,2.5
147804,60641,0
147806,60563,2.5
147807,60016,3.5
147808,60077,3.5
147809,60613,3.5
147811,60148,3
147812,60077,3.5
147813,60021,2.5
147814,60523,4
147815,60016,2.5
147816,60659,4
147817,60068,3
147818,60712,3.5
147819,60540,4
147820,60422,3.5
147821,60714,1.5
147822,60616,2
147823,60467,4.5
147824,60156,3
147825,60630,4
147826,60607,2.5
147827,60008,4
147828,60639,2
147829,60616,4
147830,60007,4
147831,60018,3.5
147832,60173,0
147833,60445,3
147834,60646,4.5
147835,60062,4
147836,60302,2
147837,60646,2.5
147838,60465,2
147839,60634,4
147840,60640,5
147841,60076,3.5
147842,60631,3
147843,60143,1.5
147844,60714,3
147845,60465,3
147846,60601,3
147847,60646,4
147848,60501,2
147849,60056,4
147850,60712,1.5
147851,60563,3
147852,60077,4
147853,60805,2.5
147854,60068,3
147855,60012,3
147856,60712,3.5
147857,60660,3.5
147858,60712,5
147859,60477,5
147860,60712,2.5
147861,60634,4.5
147862,60463,3.5
147864,60467,4.5
147865,60068,3
147866,60714,5
147868,60018,3.5
147869,60025,4
147870,60659,0
147871,60429,4
147872,60440,3
147873,60440,3
147874,60181,3.5
147875,60525,4.5
147876,60712,3.5
147878,60563,4
147879,60607,4
147881,60618,3.5
147882,60607,4.5
147883,60643,3.5
147884,60139,4
147885,60435,3
147886,60477,3
147887,60062,4.5
147888,60053,0
147889,60062,5
147890,60053,4
147891,60018,4.5
147892,60706,3.5
147893,60523,3
147894,60076,4.5
147897,60804,3.5
147898,60062,4.5
147899,60154,3
147900,60641,4
147901,60148,2.5
147902,60712,3
147903,60187,2.5
147904,60712,3.5
147905,60076,5
147906,60466,0
147907,60018,3
147908,60646,2.5
147909,60193,3.5
147910,60443,2.5
147911,60148,3.5
147912,60123,3
147913,61265,2.5
147914,60076,4
147915,60467,3
147916,60646,3.5
147917,60173,4
147918,60044,4.5
147920,60192,4.5
147921,60523,4
147922,60443,2
147923,60641,4.5
147924,60438,4
147925,60585,3
147926,60532,2
147927,60008,3
147928,60643,4
147929,60463,2.5
147930,60453,2
147931,60018,3.5
147932,60466,0
147933,60123,3.5
147934,60068,2.5
147936,60640,0
147937,60714,4.5
147938,60008,3
147939,60177,3
147940,60181,3.5
147942,60076,0
147943,61550,2.5
147944,60018,4.5
147945,62711,4.5
147947,60646,2.5
147948,60173,3.5
147949,60641,4.5
147950,60090,3.5
147951,60018,4.5
147952,60646,3.5
147953,60056,3
147955,60008,4.5
147956,60435,3
147957,60563,4
147958,60523,3
147959,60517,4
147960,60712,3
147961,60656,4.5
147962,60477,0
147963,60005,4.5
147964,60527,2.5
147965,60077,4.5
147966,60462,5
147967,60443,0
147968,60118,2
147969,60018,3.5
147970,60514,3
147971,60099,2.5
147972,60108,3
147973,60102,5
147975,60659,3
147976,60048,3.5
147977,60712,4
147978,60659,2
147979,60712,3.5
147980,62221,2.5
147981,60516,2.5
147982,60077,2
147983,60148,4.5
147984,60466,0
147985,60660,2.5
147987,60440,3
147988,60659,3
147990,60646,3
147991,60173,4
147992,60068,4
147993,60137,4.5
147994,60005,2
147995,60646,3
147996,60452,2.5
147997,60502,3.5
147998,60504,3
147999,60521,3
148000,60712,4.5
148001,60188,4
148002,60712,2.5
148003,60712,3.5
148004,62269,4
148005,60108,5
148006,60030,4.5
148007,60659,2
148008,60018,3
148009,60452,3.5
148010,60402,3
148011,60068,3
148012,60173,4.5
148013,60619,1.5
148015,60004,4.5
148016,60010,3
148017,60007,3.5
148018,60461,0
148019,60634,3
148020,60453,2
148021,60077,3.5
148022,60487,2.5
148023,60154,0
148024,60659,3
148025,60640,3.5
148027,60517,3
148028,61614,2.5
148029,60712,4.5
148030,60422,0
148031,60008,3
148032,60453,2.5
148033,60646,3.5
148034,60805,4.5
148035,60137,5
148036,60077,4
148037,60640,0
148038,60653,2.5
148039,60659,2.5
148040,60409,2.5
148041,60409,2.5
148042,60712,4
148043,60527,3.5
148044,60053,4
148045,60465,1.5
148046,60435,2.5
148047,60659,3
148048,60523,0
148049,60173,4
148050,60712,0
148051,60646,4
148053,60646,4
148054,60712,4.5
148055,60008,4
148056,60077,3
148057,60411,0
148058,60453,2
148059,60053,4.5
148060,60302,3
148061,60659,2
148062,60181,3
148063,60093,4
148064,60178,2.5
148065,60176,4
148066,60171,4.5
148067,60018,4.5
148068,60473,3.5
148069,60005,3.5
148070,60608,3
148071,60181,3.5
148072,60714,4.5
148073,60527,3.5
148074,60641,2
148075,60154,4.5
148076,60430,0
148077,60077,4
148078,60515,4
148079,60076,5
148080,60638,3
148081,60605,4
148083,60106,2
148085,60422,1.5
148086,62704,2.5
148087,60173,3.5
148088,60656,0
148089,60527,3
148090,60056,0
148091,60659,4
148092,60068,2.5
148093,60440,3.5
148094,60646,2
148095,60540,0
148096,60441,3.5
148097,60461,2.5
148098,60712,4.5
148100,60634,4
148101,60077,2
148102,60647,0
148103,60077,0
148104,60706,3.5
148105,60452,4.5
148106,60077,2
148107,60714,3.5
148108,60630,3.5
148109,60712,4.5
148110,60646,4
148111,60173,4.5
148112,60523,0
148113,60618,3
148114,60504,4
148115,60443,0
148116,60652,3.5
148117,60712,2
148118,60659,3
148119,60643,3.5
148120,60585,4.5
148121,60422,2
148122,60645,2
148123,60712,5
148124,60646,3
148125,60452,1.5
148126,60445,2.5
148127,60607,4.5
148128,60453,4
148129,60532,3
148130,60646,4
148131,60631,0
148132,60430,3.5
148133,60564,3.5
148134,60543,3
148135,60053,2
148136,60631,4.5
148137,60126,4
148138,60005,5
148139,60053,3
148140,60430,3.5
148141,60181,4
148142,60422,3
148143,60532,2.5
148144,60630,3
148146,61201,0
148147,60641,3.5
148148,60148,4.5
148149,60712,4.5
148150,60153,2.5
148151,60452,3.5
148153,60062,2.5
148154,60532,2.5
148155,60077,2.5
148156,60409,4
148157,60422,3
148158,60018,0
148159,60629,0
148160,60645,3
148162,60712,3.5
148163,60659,0
148164,60008,3
148165,60077,3
148166,60169,3
148167,60430,2.5
148168,60181,4.5
148169,60805,0
148170,60805,4.5
148171,60805,0
148172,60053,2.5
148173,60443,3.5
148174,60521,0
148175,60517,1.5
148176,60440,2
148177,60714,4.5
148178,60712,2
148179,60076,4
148180,60018,2.5
148181,60559,4
148182,60659,3
148183,60608,5
148184,60563,2.5
148185,60473,4
148186,60914,0
148187,62522,3.5
148189,60077,4
148190,62226,3.5
148191,60438,0
148192,60559,3.5
148193,60016,4
148194,60069,2.5
148195,60025,4
148196,60101,0
148197,60641,4.5
148198,60423,4.5
148199,60193,3
148200,60453,3
148201,60504,3.5
148202,60077,3
148203,60649,3
148204,60657,2.5
148205,60714,2
148206,60067,3
148207,60148,4
148208,60435,3.5
148209,60173,3
148210,60659,3
148211,60618,4.5
148212,60005,3.5
148213,60707,2
148214,60062,3.5
148215,60645,3
148216,60462,3.5
148217,60098,3
148219,60473,2.5
148220,60160,0
148221,60646,2.5
148223,60527,3
148225,60419,2
148226,60304,0
148227,60018,2.5
148228,60453,2
148229,60004,2.5
148230,60622,0
148231,60643,4
148232,60102,4.5
148233,60173,4
148234,60640,3
148235,60601,2
148236,60438,4
148237,60563,0
148238,60068,3.5
148239,60465,2
148240,60443,3.5
148241,60632,3
148242,60514,3.5
148244,60004,3.5
148245,60631,3
148246,60477,3
148247,60090,0
148248,60638,3
148249,60646,3.5
148250,60148,3
148251,60452,3
148252,60068,4.5
148253,60646,4.5
148254,60108,3.5
148255,60453,0
148256,60172,0
148257,60523,2.5
148258,60409,2
148259,60062,0
148260,60031,4
148261,60430,2
148262,60106,3
148263,60516,3
148264,60005,3.5
148265,60466,0
148266,60068,2.5
148267,60634,2.5
148269,60712,2.5
148270,60517,4
148271,60154,2.5
148272,60439,2.5
148273,60411,3
148274,60445,3
148275,60018,3
148276,60618,2.5
148277,60453,0
148278,60532,4
148279,60440,0
148280,60062,4.5
148281,60467,2.5
148282,60646,2
148283,60453,2.5
148284,60563,4
148285,60659,0
148286,60516,2
148287,60438,5
148288,60050,3.5
148289,60185,4.5
148290,60148,2.5
148291,60443,3
148292,60461,2.5
148293,60077,2
148294,60101,0
148295,60619,4
148296,60053,3.5
148297,60613,3
148298,60154,2.5
148299,60443,0
148300,60525,0
148301,60139,3.5
148302,60419,2.5
148303,60646,3
148304,60645,4.5
148305,60443,2.5
148306,60534,3
148307,60659,3
148308,60108,3.5
148309,60473,0
148310,60005,3.5
148311,60016,2.5
148312,60464,0
148313,60712,2
148314,60527,2
148315,60514,3
148316,60172,4
148317,60714,0
148318,60089,4
148319,60510,0
148320,60123,3
148321,60108,5
148322,60610,0
148323,60423,3
148324,61801,2.5
148325,60714,2.5
148326,60516,0
148327,60415,2
148328,60616,3.5
148330,60426,0
148331,60659,4.5
148332,60419,3.5
148333,60646,0
148334,60173,4.5
148335,60154,0
148336,60077,0
148337,61520,3
148338,60443,3.5
148339,60077,2
148340,60409,5
148341,60154,0
148342,60625,0
148343,60172,4.5
148344,60440,0
148345,60462,2.5
148346,60617,2.5
148347,60423,0
148348,60443,2.5
148349,60008,3
148350,60462,2
148351,60090,5
148352,61611,3
148353,60181,2
148354,60625,0
148355,60712,4
148356,60609,0
148357,60477,0
148358,60659,0
148359,60652,0
148361,61103,0
148362,61036,3
148364,60543,0
148365,61032,0
148366,61455,0
148367,60416,0
148368,60901,0
157000,46814,2
157004,47734,3
157005,46545,3.5
157008,46205,3
157011,47402,3.5
157015,47804,4
157022,46360,3
157034,46383,2.5
157046,46037,3.5
157048,46545,0
157050,46580,2.5
157051,47446,2.5
157054,46410,1.5
157055,47025,2
157059,46016,3.5
157061,46992,3
157067,46637,2.5
157077,47203,4
157078,46996,3.5
157081,46220,4
157083,46268,4
157090,46151,2.5
157092,46140,3.5
157094,47403,3.5
157095,46635,3.5
157097,47331,4
157113,47933,3
157115,46250,2.5
157116,46410,2.5
157117,46703,3
157118,46250,4.5
157124,47904,3
157141,47250,3.5
157143,47006,3.5
157145,46320,2
157148,47441,3
157149,47978,2.5
157152,47150,4.5
157153,47240,3
157155,47274,4.5
157157,46706,2
157158,46204,4
157163,46383,2.5
157168,46131,2.5
157172,46711,3
157174,46526,3
157177,47586,2.5
157179,46143,2.5
157180,47303,3.5
157187,47905,3.5
157197,46268,0
157200,47542,3
157205,46808,3.5
157211,46802,0
157213,46268,4
157214,46260,2.5
157217,47591,4.5
157221,47130,3
157222,47546,3
157223,47725,3.5
157230,46205,2
157231,47374,4.5
157240,46310,2.5
157242,47112,3
157243,46580,2
157249,46383,2.5
157252,46280,3
157259,46260,0
157262,46368,0
157276,47715,0
157281,47715,4
157285,47304,0
157287,46307,3.5
157313,46342,2
157318,46239,3.5
157401,46220,2.5
157418,46176,3
157423,46805,3
157428,46804,0
157430,47362,2.5
157436,46410,0
157442,46806,0
157445,47670,3.5
157452,46774,0
157453,46312,2.5
157470,46825,4
157471,46368,3
157472,47905,0
157474,46032,3
157477,46304,3
157483,47591,0
157487,46321,2.5
157488,46268,2.5
157495,46268,3
157496,46404,0
157498,46319,0
157503,47512,2.5
157504,46952,4.5
157510,46131,4.5
157511,46408,0
157521,46321,3.5
157523,46406,1.5
157525,46307,1.5
157529,47715,5
157530,47802,2.5
157533,46410,2.5
157536,46404,4
157537,46410,1.5
157538,46323,5
157540,46016,2.5
157541,46322,2
157542,47882,3
157543,46410,3.5
157545,47025,2
157548,46254,3
157550,46410,2.5
157551,47025,3
157552,46240,0
157553,47304,3
157554,46952,3
157555,46322,3
157556,46804,5
157557,46307,2.5
157558,46322,4
157559,47714,0
157560,46203,2.5
157561,46321,3.5
157562,46383,3.5
157563,47374,3
157565,47710,4
157566,46237,2.5
157568,47711,4.5
157569,46375,3.5
157570,46321,2.5
157571,47150,3.5
157573,46375,3.5
157574,46322,4
157575,46375,4
157576,46220,3
157578,47403,3
157579,46017,0
157580,46322,3
157581,46375,3.5
157582,46268,3.5
157583,46805,2.5
157584,47129,5
157585,46237,4
157586,46902,4
157587,46229,3.5
157588,46953,2.5
157589,47304,3.5
157590,46241,3.5
157591,46804,0
157592,46410,2.5
157593,46058,3
157594,46052,2.5
157595,46322,3.5
157597,46123,3.5
157598,47201,3
157599,47348,3.5
157600,46322,2.5
157601,46410,4
157602,46321,2
157603,47060,3.5
157604,46321,2
157605,46383,3
157606,46214,0
157607,46975,4
157608,46013,2.5
157609,46322,3
157610,47394,3.5
157611,46322,4
157612,46321,3
157613,46323,0
157615,46320,3
157616,46410,3.5
157618,46804,3.5
157619,46158,3.5
157620,46947,0
157621,47714,2
157622,46319,0
157624,47904,2.5
157626,46307,2.5
157627,46825,0
157628,46321,1.5
157629,46383,0
157630,46804,2
157631,46902,2.5
157632,46060,2
157633,46410,2.5
157634,46410,2
157635,46074,2
157636,46260,2.5
157638,46032,3.5
157639,46012,0
157642,46368,4
157643,46545,4
157644,46825,0
157645,46260,2
157646,46219,3
157647,46164,2.5
157648,46322,2.5
157649,47130,2.5
157650,46322,2.5
157651,46241,3.5
157653,46158,3.5
157654,46143,4.5
157655,46320,3.5
157656,46220,2.5
157657,47172,4.5
157658,46410,2
157660,47150,4
157661,46360,0
157662,46410,3.5
157663,47170,0
157664,47710,3.5
157665,46012,3.5
157666,46635,0
157667,46311,0
157668,46240,0
157669,46321,0
157670,46256,0
157671,46062,3
157672,46320,0
157673,47201,0
157674,46254,0
157675,46312,0
157676,46113,0
157677,46322,0
157678,46321,0
167002,52001,4
167003,50701,2
167005,52402,3.5
167012,52722,3.5
167014,52240,5
167020,52632,4
167024,50010,4
167026,52601,0
167030,51301,3.5
167033,50125,2.5
167034,50036,3
167035,50436,3
167037,50208,3
167038,52501,2
167039,52101,3
167040,52577,1.5
167041,52772,2
167042,50461,3
167043,50459,3
167045,50060,2
167046,51546,3
167048,50049,0
167049,50536,2.5
167050,52653,0
167051,50616,2.5
167052,52544,3
167054,50401,2.5
167055,52627,3
167056,50627,3
167057,50854,3.5
167058,52043,2.5
167059,50022,4
167061,52342,3
167062,50112,3.5
167063,52349,3
167064,50438,3
167066,51442,3
167067,51534,3.5
167071,51537,3
167073,51101,4.5
167074,50833,3
167076,50659,3
167077,52136,3
167079,52301,2
167081,50588,0
167083,50025,3
167084,51334,0
167085,52556,0
167087,50595,2.5
167088,52591,0
167092,50129,4
167095,50602,3
167096,50574,0
167097,50583,3
167098,50144,2
167102,50849,2.5
167105,51031,3.5
167106,51360,4
167108,50115,3
167109,52353,3.5
167110,50501,2.5
167111,52565,0
167116,50158,4
167118,50441,3
167119,52172,3.5
167120,51334,3.5
167124,52233,4
167127,51652,3
167133,50309,3
167134,50525,4
167136,52655,3.5
167139,50574,4
167140,50401,4
167145,52001,4
167146,51040,3.5
167147,50703,4.5
167148,50322,4.5
167149,50501,4.5
167151,52402,3.5
167154,52732,4
167156,52057,3
167157,52627,3
167159,51104,4
167162,51449,4.5
167164,51250,3
167165,51445,3.5
167166,50511,4
167167,51201,3
167176,52501,4
167177,51249,0
167180,50588,4.5
167181,52317,4.5
167185,51360,3.5
167186,50702,4.5
167187,50311,3.5
167188,52175,3
167190,52101,3
167192,51012,3.5
167194,50003,2.5
167199,50801,3.5
167203,51566,3
167207,51401,4
167213,51401,3
167220,50219,3
167226,51501,3
167235,50138,2.5
167236,51247,3
167237,50677,4
167239,50022,3
167240,50323,3
167243,51041,3.5
167245,51054,2
167247,52577,0
167249,50266,0
167262,52310,0
167263,52625,2.5
167267,52402,2
167270,50325,2
167276,52402,2
167279,51601,3
167281,52627,3
167282,51566,1.5
167283,52601,3
167284,50144,0
167285,52403,0
167286,50131,0
167287,51546,2.5
167288,50266,2
167290,52556,3.5
167292,51503,3
167293,50049,2.5
167294,52732,0
167295,50314,3.5
167299,52310,3.5
167305,51101,3
167306,52722,0
167313,52402,2.5
167315,51401,0
167316,50208,0
167319,50841,3
167320,50501,2
167321,51201,0
167322,52501,3
167324,52003,3
167325,51101,0
167326,50312,0
167400,50266,3.5
167402,51034,0
167403,52556,3
167405,51012,3
167406,50021,2.5
167407,52804,3
167409,52722,0
167410,52349,2
167411,52802,0
167415,50265,2.5
167416,50125,3
167420,52761,4
167421,52531,2.5
167423,52544,2
167424,50266,0
167425,52402,0
167426,50327,0
167427,52249,0
177003,66901,0
177017,67401,3
177021,66968,4.5
177023,67003,2
177030,66066,3
177031,66434,2.5
177034,66044,2.5
177036,67501,0
177045,66701,4
177053,67042,3
177056,67654,0
177059,67114,3.5
177060,66720,3
177062,67152,4
177063,66087,4.5
177064,66503,2.5
177065,67530,3.5
177070,66534,3
177071,67420,0
177072,67432,2.5
177077,67661,3
177078,67669,4.5
177079,66861,4
177083,67156,4.5
177084,67871,0
177087,66211,4
177090,67202,3
177100,67301,4
177101,66508,3
177106,67410,4
177117,67211,4.5
177125,66935,0
177127,67501,3
177140,66441,3
177145,66762,4.5
177159,66521,4.5
177160,66749,2
177169,67337,3.5
177170,67202,3.5
177176,67301,3
177179,66210,3
177181,66002,3.5
177183,66211,4
177185,66743,3.5
177187,67401,5
177191,67401,2
177193,66061,4
177195,67846,3.5
177201,66606,2.5
177202,67213,4
177212,67601,4
177216,67202,3.5
177220,67068,3.5
177222,66547,3.5
177226,66839,2.5
177234,66106,3
177236,67749,3
177242,66614,3
177243,67045,4
177245,67646,0
177254,67357,4
177270,66434,3
177272,66436,3.5
177274,67455,0
177275,67560,3
177282,67672,3.5
177286,66215,3
177289,66502,2
177295,67578,0
177298,67226,3
178000,67124,3
178005,67801,3
178008,66102,5
178012,67226,2.5
178020,66007,4
178044,67207,2.5
178045,67226,4
178048,67460,2
178050,67756,3
178051,66211,4
178053,66102,3.5
178055,67701,0
178056,67203,4.5
178058,66204,4
178059,66012,3.5
178060,66720,2
178061,67901,3.5
178063,67860,0
178064,67601,2
178067,66209,3.5
178068,66736,3
178069,66606,3.5
178070,67357,0
178071,66436,4
178072,67207,4.5
178073,67211,2.5
178074,67212,4.5
178075,66801,2.5
178077,66202,3
178078,67207,3.5
178079,66208,2.5
178081,67735,3
178082,66215,3.5
178085,66211,4.5
178086,67214,0
178087,67207,3.5
178088,67226,3
178089,67214,0
178090,66606,3.5
178092,67213,3
178094,66210,2
178095,67208,0
178097,66071,2.5
178098,66604,3.5
178099,67401,3
178100,67501,0
178101,67560,0
178102,66612,0
178103,67214,0
178104,67207,0
187000,40202,4.5
187001,41749,2.5
